accg_z,lap,accg_y,pos_z,trackPosition,pos_x,pos_y,gear,speedKmh,lapTimeMs,accg_x,gas,brake,lapInvalidated
0.31419992446899414,15,0.09397201985120773,807.3427124023438,0.0006455619004555047,-46.515235900878906,3.5841140747070312,6,196.30482482910156,12,0.0549032986164093,1.0,0.0,0
-0.13312891125679016,15,-0.03920520469546318,810.5855102539062,0.0021438063122332096,-51.64498519897461,3.5208992958068848,1,196.9406280517578,123,0.03332386910915375,1.0,0.0,0
0.28186360001564026,15,-0.040449000895023346,813.8399658203125,0.0036465246230363846,-56.786434173583984,3.450996160507202,7,197.9119415283203,234,0.03568866103887558,1.0,0.0,0
0.2913113534450531,15,0.18663807213306427,817.0269775390625,0.005116196349263191,-61.8153190612793,3.3797922134399414,7,198.9673614501953,342,0.033050455152988434,1.0,0.0,0
0.29461005330085754,15,-0.21649998426437378,820.4124755859375,0.006679326295852661,-67.15026092529297,3.3151509761810303,7,200.03614807128906,456,0.022316277027130127,1.0,0.0,0
0.2857483923435211,15,0.30108389258384705,823.7291259765625,0.008205649442970753,-72.37057495117188,3.2462356090545654,7,201.09800720214844,567,0.017402052879333496,1.0,0.0,0
0.2422276884317398,15,-0.22807827591896057,827.0635375976562,0.009991181083023548,-77.61841583251953,3.196737766265869,7,202.11207580566406,678,-0.005137674510478973,1.0,0.0,0
0.24850180745124817,15,0.04172898083925247,830.4149169921875,0.011285858228802681,-82.89249420166016,3.13027286529541,7,203.15957641601562,789,0.020707786083221436,1.0,0.0,0
0.24016842246055603,15,0.0025506666861474514,833.8775634765625,0.012881416827440262,-88.33587646484375,3.061673402786255,7,204.22198486328125,903,0.033514924347400665,1.0,0.0,0
0.2599185109138489,15,-0.06352994590997696,837.2693481445312,0.014441934414207935,-93.66093444824219,2.9936130046844482,7,205.241455078125,1014,0.013720773160457611,1.0,0.0,0
0.26170817017555237,15,0.028693029657006264,840.6807250976562,0.016006767749786377,-99.01107025146484,2.920358419418335,7,206.27146911621094,1125,0.0352020263671875,1.0,0.0,0
0.256013959646225,15,0.10981536656618118,844.018798828125,0.01754203997552395,-104.24030303955078,2.8535141944885254,7,207.25901794433594,1233,0.04555550962686539,1.0,0.0,0
0.23302271962165833,15,-0.10533010214567184,847.564697265625,0.019167441874742508,-109.78385162353516,2.7915759086608887,7,208.2828826904297,1347,0.061816275119781494,1.0,0.0,0
0.2619692087173462,15,-0.03742979094386101,850.9459838867188,0.020715482532978058,-115.0569076538086,2.7248783111572266,7,209.2611083984375,1455,0.0582844614982605,1.0,0.0,0
0.2586326599121094,15,0.043070532381534576,854.5369262695312,0.022356484085321426,-120.6465835571289,2.648837089538574,7,210.2860565185547,1569,0.030564136803150177,1.0,0.0,0
0.2448483109474182,15,-0.11380298435688019,858.052734375,0.02396247163414955,-126.1139144897461,2.5773849487304688,7,211.28248596191406,1680,0.03484732657670975,1.0,0.0,0
0.25727176666259766,15,0.06598673015832901,861.5869750976562,0.02557743899524212,-131.60516357421875,2.498492479324341,7,212.26815795898438,1791,0.04193189740180969,1.0,0.0,0
0.23070146143436432,15,0.04129224270582199,865.1423950195312,0.02719854563474655,-137.11947631835938,2.424107789993286,7,213.2520751953125,1902,0.033664487302303314,1.0,0.0,0
0.23358455300331116,15,-0.0367116779088974,868.7194213867188,0.028826795518398285,-142.65545654296875,2.3528459072113037,7,214.2234649658203,2013,0.030573643743991852,1.0,0.0,0
0.21919092535972595,15,0.08721897006034851,872.316650390625,0.0304635651409626,-148.2140350341797,2.2820448875427246,7,215.19761657714844,2124,0.01618295907974243,1.0,0.0,0
0.23928236961364746,15,0.029676198959350586,875.9330444335938,0.032104019075632095,-153.7956085205078,2.218842029571533,7,216.1447296142578,2235,0.019703827798366547,1.0,0.0,0
0.2315942645072937,15,-0.26392313838005066,879.5677490234375,0.0337565653026104,-159.40032958984375,2.1539483070373535,7,217.09072875976562,2346,0.009323403239250183,1.0,0.0,0
0.24723400175571442,15,0.07911436259746552,883.219482421875,0.03541344404220581,-165.02806091308594,2.068958282470703,7,218.04058837890625,2457,0.008576326072216034,1.0,0.0,0
0.2025223672389984,15,-0.14915238320827484,886.8881225585938,0.03707865998148918,-170.6802215576172,1.9862825870513916,7,218.98074340820312,2568,-0.006220869719982147,1.0,0.0,0
0.2518346607685089,15,0.10616348683834076,890.5725708007812,0.03875031694769859,-176.35595703125,1.8962733745574951,7,219.9204864501953,2679,-0.0026803985238075256,1.0,0.002285140100866556,0
-1.1787325143814087,15,-0.1697687953710556,894.2608642578125,0.04042341560125351,-182.03817749023438,1.8094823360443115,7,218.5645294189453,2790,-0.008537232875823975,0.0,0.6005662083625793,0
-1.5470291376113892,15,0.07492125034332275,897.8805541992188,0.04206833615899086,-187.61404418945312,1.711781620979309,7,212.91786193847656,2901,-0.003969550132751465,0.0,0.7414289712905884,0
-1.5593806505203247,15,0.043897759169340134,901.3999633789062,0.04366510733962059,-193.035888671875,1.6217855215072632,7,206.85667419433594,3012,0.011267662048339844,0.0,0.7653340697288513,0
-1.4524199962615967,15,-0.09336705505847931,904.81884765625,0.04521871358156204,-198.30140686035156,1.5415239334106445,1,200.94984436035156,3123,0.04362219572067261,0.800000011920929,0.7653340697288513,0
-1.448047161102295,15,0.1281568557024002,908.2330322265625,0.04676894098520279,-203.54966735839844,1.4551161527633667,1,195.01519775390625,3237,0.08555585145950317,0.0,0.7258039116859436,0
-1.3101718425750732,15,-0.035932064056396484,911.37939453125,0.04819255322217941,-208.37257385253906,1.3859728574752808,6,189.5502471923828,3345,0.015122413635253906,0.0,0.650478184223175,0
-1.3644386529922485,15,0.022551771253347397,914.6080932617188,0.04965285584330559,-213.3232879638672,1.3162693977355957,6,184.15968322753906,3459,-0.0801956057548523,0.0,0.657785177230835,0
-1.2810002565383911,15,-0.11349057406187057,917.5718383789062,0.050999194383621216,-217.88687133789062,1.2566113471984863,6,179.13401794433594,3567,-0.13403421640396118,0.0,0.657785177230835,0
-1.300412654876709,15,0.012534447014331818,920.5214233398438,0.05234227329492569,-222.45346069335938,1.191478967666626,1,173.8970184326172,3678,-0.04564923048019409,0.48000001907348633,0.6725425124168396,0
-1.2730762958526611,15,-0.10810115188360214,923.3823852539062,0.053648315370082855,-226.89027404785156,1.1271600723266602,1,168.9859619140625,3789,0.13660243153572083,0.0,0.6651400327682495,0
-1.2957074642181396,15,0.03502693027257919,926.1744384765625,0.054916396737098694,-231.18580627441406,1.0565649271011353,5,163.73670959472656,3900,0.39653244614601135,0.0,0.6359143853187561,0
-1.1081386804580688,15,-0.11767156422138214,928.9180297851562,0.05614310875535011,-235.32545471191406,0.9895853996276855,5,158.93338012695312,4011,0.43320268392562866,0.0,0.5663055777549744,0
-1.1663081645965576,15,0.09641814976930618,931.6256713867188,0.057335395365953445,-239.31846618652344,0.9193482398986816,5,154.3797149658203,4122,0.4713650345802307,0.0,0.5463610887527466,0
-0.9503575563430786,15,-0.042513106018304825,934.3734130859375,0.05852716788649559,-243.27159118652344,0.8560700416564941,5,150.17965698242188,4236,0.40115875005722046,0.0,0.45267534255981445,0
-1.006970763206482,15,0.1951424926519394,937.0241088867188,0.059655580669641495,-246.99586486816406,0.7932708263397217,5,146.71737670898438,4347,0.5970768928527832,0.0,0.3485104441642761,0
-0.5129455924034119,15,0.4244093596935272,939.6763305664062,0.0607602633535862,-250.60079956054688,0.7415716052055359,5,144.03543090820312,4458,0.8071600794792175,0.0,0.1930307149887085,0
-0.194667786359787,15,-0.4585473835468292,942.3662109375,0.06184849143028259,-254.10008239746094,0.7155662775039673,5,142.6229705810547,4569,0.7422189712524414,0.2301500141620636,0.0562940314412117,0
-0.0709540843963623,15,0.6207126379013062,945.1165771484375,0.0629238560795784,-257.509765625,0.6544588804244995,5,141.72341918945312,4680,1.875422477722168,0.38089999556541443,0.003905062796548009,0
-0.11410826444625854,15,-0.7137179374694824,947.9984130859375,0.06399449706077576,-260.78350830078125,0.6263477802276611,5,141.269287109375,4791,0.7403944730758667,0.4325000047683716,0.0,0
0.07130008935928345,15,0.39769071340560913,950.9690551757812,0.06505414843559265,-263.96160888671875,0.5611539483070374,5,141.10647583007812,4902,1.963549017906189,0.5116999745368958,0.0,0
-0.017437279224395752,15,-0.4227134883403778,954.0739135742188,0.06610281020402908,-267.00628662109375,0.49793264269828796,5,141.0749053955078,5013,1.0514627695083618,0.53125,0.0,0
0.045880913734436035,15,-0.0971943587064743,957.2066040039062,0.06711564213037491,-269.8569030761719,0.41905879974365234,5,141.29347229003906,5121,1.430544137954712,0.5156000256538391,0.0,0
0.07656139135360718,15,-0.2040996551513672,960.6288452148438,0.0681706890463829,-272.7397766113281,0.3217027187347412,5,141.44589233398438,5235,1.1785038709640503,0.5,0.0,0
0.07330065965652466,15,0.011652752757072449,964.0681762695312,0.06918030232191086,-275.41937255859375,0.21856944262981415,5,141.4244842529297,5346,1.3554565906524658,0.46424999833106995,0.0,0
-0.10792964696884155,15,-0.049743447452783585,967.5070190429688,0.07015685737133026,-277.8965759277344,0.11370019614696503,5,141.11813354492188,5454,1.4439775943756104,0.37299999594688416,0.0,0
-0.10967272520065308,15,0.22645173966884613,971.227294921875,0.07116404175758362,-280.3492126464844,-0.002050424925982952,5,140.46746826171875,5568,1.8612996339797974,0.33329999446868896,0.0,0
-0.19053232669830322,15,0.19304120540618896,974.9400634765625,0.07211446017026901,-282.5486145019531,-0.10989909619092941,5,139.6467742919922,5679,1.8759993314743042,0.2738000154495239,0.0,0
-0.22051414847373962,15,-0.00011439435184001923,978.7307739257812,0.07305442541837692,-284.547119140625,-0.21385422348976135,5,138.4461212158203,5790,1.7031712532043457,0.05555000901222229,0.0,0
-0.19648581743240356,15,-0.06654629111289978,982.5858764648438,0.07394786179065704,-286.3226318359375,-0.3013334274291992,5,137.0859832763672,5901,1.6771503686904907,0.14680001139640808,0.0,0
-0.15643280744552612,15,0.38764795660972595,986.4888916015625,0.07483058422803879,-287.8885803222656,-0.3851791024208069,5,135.90379333496094,6012,2.11199688911438,0.321399986743927,0.0,0
