lap,pos_z,pos_x,pos_y,lapTimeMs,brake,lapInvalidated,gear,accg_z,gas,speedKmh,accg_y,accg_x,trackPosition
2,-364.2249450683594,-319.73065185546875,15.264081001281738,53127,0.21149519085884094,0,5,-0.07153725624084473,0.9843499660491943,129.7508087158203,-0.2081671953201294,1.281874179840088,0.7233275175094604
2,-360.61871337890625,-318.6660461425781,15.546002388000488,53232,0.18941907584667206,0,5,-0.15229573845863342,1.0,128.8446807861328,0.055857814848423004,1.6034225225448608,0.7244579195976257
2,-357.08367919921875,-317.44696044921875,15.81043529510498,53337,0.06368258595466614,0,5,-0.022563636302947998,1.0,128.32803344726562,0.11503241956233978,1.6742103099822998,0.7255807518959045
2,-353.71337890625,-316.10589599609375,16.057697296142578,53439,0.005125235300511122,0,5,0.1491137146949768,1.0,128.41102600097656,-0.03821759670972824,1.4530744552612305,0.7266703844070435
2,-350.2944030761719,-314.58111572265625,16.293289184570312,53544,0.0,0,5,0.1730746328830719,1.0,128.83078002929688,-0.22476476430892944,1.0909017324447632,0.7277927994728088
2,-346.90789794921875,-312.9471435546875,16.48802947998047,53649,0.0,0,5,0.04684773087501526,1.0,129.18093872070312,-0.5657967925071716,0.6960723400115967,0.728922426700592
2,-343.5351257324219,-311.2441101074219,16.619998931884766,53754,0.0,0,5,0.16603563725948334,1.0,130.16725158691406,-0.4285411238670349,0.6971262693405151,0.7300532460212708
2,-340.264892578125,-309.5036926269531,16.712528228759766,53856,0.0,0,5,0.23344585299491882,1.0,131.22181701660156,-0.3911169469356537,0.7457833886146545,0.7311620712280273
2,-337.00830078125,-307.6827392578125,16.772422790527344,53958,0.0,0,5,0.14582209289073944,1.0,132.1217498779297,-0.44533905386924744,0.628659725189209,0.7322773337364197
2,-333.66729736328125,-305.74053955078125,16.78074836730957,54063,0.0,0,5,0.4390062689781189,1.0,133.0553741455078,-0.2867760956287384,0.904815673828125,0.7334331274032593
2,-330.34814453125,-303.693115234375,16.75969123840332,54168,0.0,0,5,0.21065610647201538,1.0,134.12896728515625,0.1314689666032791,1.338682770729065,0.7345972657203674
2,-327.17388916015625,-301.58172607421875,16.736255645751953,54270,0.0,0,5,0.13639706373214722,1.0,134.83644104003906,-0.42004790902137756,0.8856344223022461,0.7357330322265625
2,-323.94415283203125,-299.3229675292969,16.66872787475586,54375,0.0,0,5,0.5609992742538452,1.0,135.50498962402344,-0.2152896523475647,1.035404086112976,0.7369093894958496
2,-320.8430480957031,-297.0258483886719,16.57130241394043,54477,0.0,0,5,0.2202027440071106,1.0,136.6593780517578,0.35726726055145264,1.5493378639221191,0.7380552291870117
2,-317.8135681152344,-294.6031188964844,16.481157302856445,54579,0.0,0,5,0.4136546552181244,1.0,137.30056762695312,-0.46966901421546936,0.8691949248313904,0.7392110824584961
2,-314.8263854980469,-292.0919189453125,16.354856491088867,54681,0.0,0,5,0.25445130467414856,1.0,138.20269775390625,-0.3817109763622284,0.8105928897857666,0.7403709292411804
2,-311.7972412109375,-289.41058349609375,16.19361114501953,54786,0.0,0,5,0.20148959755897522,1.0,139.2563934326172,-0.11703233420848846,1.1736915111541748,0.7415788173675537
2,-308.9086608886719,-286.706787109375,16.01576805114746,54888,0.0,0,5,0.28754356503486633,1.0,140.2548828125,-0.008232238702476025,1.1336541175842285,0.7427528500556946
2,-305.9969177246094,-283.81988525390625,15.815630912780762,54993,0.0,0,5,0.29079025983810425,1.0,141.1843719482422,-0.13359196484088898,1.1045417785644531,0.7439724206924438
2,-303.1560363769531,-280.8258972167969,15.602432250976562,55098,0.0,0,5,0.2561835050582886,1.0,142.107177734375,-0.035867687314748764,1.1913018226623535,0.7452046871185303
2,-300.4710693359375,-277.81427001953125,15.386731147766113,55200,0.0,0,5,0.30297911167144775,1.0,143.04847717285156,0.0354875773191452,1.2714844942092896,0.7464067935943604
2,-297.78302001953125,-274.6161193847656,15.153589248657227,55305,0.0,0,5,0.37459492683410645,1.0,143.8924102783203,-0.4609624445438385,0.7178915143013,0.7476537823677063
2,-295.22808837890625,-271.4279479980469,14.895196914672852,55407,0.0,0,5,0.18257606029510498,1.0,144.88015747070312,-0.22993707656860352,0.9385743737220764,0.7488715648651123
2,-292.7340393066406,-268.16461181640625,14.60912036895752,55509,0.0,0,5,0.39745888113975525,1.0,145.86752319335938,-0.25872766971588135,0.9331662654876709,0.7500941753387451
2,-290.2297058105469,-264.71826171875,14.291515350341797,55614,0.0,0,5,0.2784233093261719,1.0,146.93043518066406,0.1169089674949646,1.1959949731826782,0.7513605952262878
