lap,pos_z,pos_x,pos_y,lapTimeMs,brake,lapInvalidated,gear,accg_z,gas,speedKmh,accg_y,accg_x,trackPosition
3,640.507080078125,-8.90432071685791,14.024664878845215,6852,0.0,0,6,0.2336890697479248,1.0,157.398193359375,0.7096929550170898,1.9630235433578491,0.08295032382011414
3,641.6674194335938,-4.6012654304504395,14.10880184173584,6954,0.0,0,6,0.027489125728607178,1.0,157.2727508544922,0.2989184856414795,1.3005315065383911,0.08428239822387695
3,642.6792602539062,-0.257354736328125,14.241506576538086,7056,0.0,0,6,0.06981176137924194,1.0,157.7566375732422,0.17023220658302307,1.275497555732727,0.08561564981937408
3,643.5485229492188,4.126650810241699,14.408040046691895,7158,0.0,0,6,-0.015081346035003662,1.0,157.9077911376953,0.33479630947113037,1.4220588207244873,0.08694610744714737
3,644.2882080078125,8.536639213562012,14.588357925415039,7260,0.0,0,6,0.15711331367492676,1.0,157.99661254882812,-0.7084552645683289,0.6005761623382568,0.08827557414770126
3,644.95849609375,12.96917724609375,14.711690902709961,7362,0.0,0,6,0.23736143112182617,1.0,158.57412719726562,-0.012479188852012157,1.333710789680481,0.08960805088281631
3,645.4996337890625,17.434463500976562,14.830364227294922,7464,0.0,0,6,0.1061326414346695,1.0,158.9467315673828,0.34822630882263184,1.6516430377960205,0.09093822538852692
3,645.8779296875,21.920194625854492,14.97658634185791,7566,0.0,0,6,0.05692852661013603,1.0,158.97021484375,-0.27690237760543823,1.0657758712768555,0.09226541966199875
3,646.1629638671875,26.41472625732422,15.09004020690918,7668,0.0,0,6,0.29732418060302734,1.0,159.205078125,-0.2837585210800171,0.9204102754592896,0.09359946101903915
3,646.3560180664062,30.933788299560547,15.170729637145996,7770,0.0,0,6,0.13614818453788757,1.0,159.9234619140625,0.23056648671627045,1.5566853284835815,0.094920314848423
3,646.4031372070312,35.60212326049805,15.275080680847168,7875,0.0,0,6,0.06311389803886414,1.0,160.2439727783203,-0.040973447263240814,1.1980645656585693,0.09629751741886139
3,646.3225708007812,40.145721435546875,15.373236656188965,7977,0.0,0,6,0.13913457095623016,1.0,160.59292602539062,-0.19708356261253357,1.1567695140838623,0.09762225300073624
3,646.1064453125,44.82999801635742,15.467612266540527,8082,0.0,0,6,0.05085369944572449,1.0,160.93495178222656,0.24381372332572937,1.4869993925094604,0.09900002181529999
3,645.7451782226562,49.37737274169922,15.571505546569824,8184,0.0,0,6,0.15367257595062256,1.0,161.1595916748047,-0.1600780487060547,1.2791982889175415,0.10035811364650726
3,645.2456665039062,53.918697357177734,15.67303466796875,8286,0.0,0,6,0.11513042449951172,1.0,161.36427307128906,-0.14823901653289795,1.1925663948059082,0.10171479731798172
3,644.5896606445312,58.58393096923828,15.77210521697998,8391,0.0,0,6,0.1368774026632309,1.0,161.70596313476562,0.22635266184806824,1.6756281852722168,0.10311520099639893
3,643.7725830078125,63.23027801513672,15.883971214294434,8496,0.0,0,6,0.1736823320388794,1.0,161.91433715820312,-0.056806690990924835,1.3702483177185059,0.10451747477054596
3,642.8438110351562,67.72817993164062,15.989627838134766,8598,0.0,0,6,0.1480346918106079,1.0,162.34805297851562,0.1994699090719223,1.4947595596313477,0.10587271302938461
3,641.7413330078125,72.33650970458984,16.110532760620117,8703,0.0,0,6,0.14664876461029053,1.0,162.66586303710938,-0.11365486681461334,1.1496152877807617,0.10726329684257507
3,640.513671875,76.92586517333984,16.22600746154785,8808,0.0,0,6,0.17220398783683777,1.0,163.19873046875,0.02845357172191143,1.1306447982788086,0.10866542160511017
3,639.2066650390625,81.36740112304688,16.331279754638672,8910,0.0,0,6,0.19858065247535706,1.0,163.6956329345703,-0.21763049066066742,0.9953864812850952,0.1100238636136055
3,637.7493896484375,85.92147064208984,16.43264389038086,9015,0.0,0,6,0.1821645200252533,1.0,164.18287658691406,-0.2304484248161316,0.8592237830162048,0.11142511665821075
3,636.2427978515625,90.332763671875,16.511255264282227,9117,0.0,0,6,0.16724766790866852,1.0,164.85118103027344,0.20792877674102783,1.03081214427948,0.11279772222042084
3,634.5863647460938,94.8546142578125,16.606237411499023,9222,0.0,0,6,0.12047041952610016,1.0,165.38047790527344,0.14018110930919647,0.86613929271698,0.11420997232198715
3,632.8378295898438,99.35851287841797,16.71082878112793,9327,0.0,0,6,0.19396550953388214,1.0,165.9711151123047,-0.2970462143421173,0.6294007301330566,0.11564125865697861
3,630.91748046875,104.1128158569336,16.78818702697754,9438,0.0,0,6,0.21989549696445465,1.0,166.72251892089844,-0.3616744577884674,0.5020242929458618,0.117153599858284
3,629.0819702148438,108.47554016113281,16.838729858398438,9540,0.0,0,6,0.12438753247261047,1.0,167.3402099609375,0.4719012379646301,0.932457447052002,0.11855802685022354
3,627.1593017578125,112.81795501708984,16.913530349731445,9642,0.0,0,6,0.17661085724830627,1.0,167.8927459716797,-0.29180335998535156,0.5928654074668884,0.1199650689959526
3,625.1668090820312,117.14722442626953,16.973472595214844,9744,0.0,0,6,0.13789530098438263,1.0,168.523681640625,-0.0020646797493100166,0.8690506219863892,0.12137939780950546
3,623.043212890625,121.58769226074219,17.01576805114746,9849,0.0,0,6,0.25991111993789673,1.0,168.9751434326172,-0.659120500087738,0.16159763932228088,0.12285133451223373
3,620.9315795898438,125.8988037109375,17.034717559814453,9951,0.0,0,6,0.15363287925720215,1.0,169.69635009765625,0.7562175989151001,1.028645396232605,0.1242857277393341
3,618.74658203125,130.18896484375,17.095966339111328,10053,0.0,0,6,0.16148485243320465,1.0,170.16497802734375,-0.5183441042900085,0.13146230578422546,0.12572523951530457
3,616.514892578125,134.47280883789062,17.136816024780273,10155,0.0,0,6,0.14581462740898132,1.0,170.65237426757812,0.35605916380882263,0.9927159547805786,0.12717825174331665
3,614.2132568359375,138.73171997070312,17.195573806762695,10257,0.0,0,6,0.20172668993473053,1.0,171.0784454345703,-0.6571110486984253,0.2474127858877182,0.12862856686115265
3,611.7897338867188,143.10745239257812,17.235055923461914,10362,0.0,0,6,0.2006857991218567,1.0,171.78213500976562,0.9299401640892029,0.7577694654464722,0.13013231754302979
3,609.3692016601562,147.33702087402344,17.296045303344727,10464,0.0,0,6,0.13842546939849854,1.0,172.22714233398438,-0.6335312724113464,0.07187424600124359,0.13158713281154633
3,606.8403930664062,151.6938934326172,17.32646942138672,10569,0.0,0,6,0.18748000264167786,1.0,173.04144287109375,0.4713400602340698,0.5925648212432861,0.1330975741147995
3,604.265869140625,156.04556274414062,17.377323150634766,10674,0.0,0,6,0.26697099208831787,1.0,173.71165466308594,-0.3534312844276428,0.09295928478240967,0.13460803031921387
3,601.7415771484375,160.28294372558594,17.419092178344727,10776,0.0,0,6,0.17711801826953888,1.0,174.37554931640625,0.10670884698629379,0.17622581124305725,0.13608752191066742
3,599.1984252929688,164.5286865234375,17.456096649169922,10878,0.0,0,6,0.27204275131225586,1.0,175.0534210205078,-0.026330435648560524,-0.10968389362096786,0.13757117092609406
3,596.651611328125,168.7968292236328,17.49007797241211,10980,0.0,0,6,0.3232722282409668,1.0,175.79168701171875,0.25234678387641907,-0.03462357074022293,0.13906458020210266
3,594.0299682617188,173.2128448486328,17.54400062561035,11085,0.0,0,6,0.18227891623973846,1.0,176.38563537597656,-0.24802255630493164,-0.2028931975364685,0.1406063735485077
3,591.4169311523438,177.65658569335938,17.583253860473633,11190,0.0,0,6,0.1918332576751709,1.0,177.07044982910156,-0.04294368624687195,-0.27118369936943054,0.14215542376041412
3,588.819580078125,182.13241577148438,17.624183654785156,11295,0.0,0,6,0.1324712634086609,1.0,177.71446228027344,-0.151860773563385,-0.27294471859931946,0.1437101811170578
3,586.3134765625,186.5109100341797,17.665117263793945,11397,0.0,0,6,0.19836832582950592,1.0,178.3474884033203,0.016612419858574867,-0.2683046758174896,0.14522653818130493
3,583.8218994140625,190.9184112548828,17.707258224487305,11499,0.0,0,6,0.14153830707073212,1.0,178.98219299316406,-0.05164387822151184,-0.19903188943862915,0.14674803614616394
3,581.3408813476562,195.3522186279297,17.748722076416016,11601,0.0,0,6,0.1801086664199829,1.0,179.6145477294922,0.10841976851224899,-0.22950275242328644,0.14827603101730347
3,578.8692016601562,199.81129455566406,17.792240142822266,11703,0.0,0,6,0.17238155007362366,1.0,180.22816467285156,0.08233871310949326,-0.21546025574207306,0.14980843663215637
3,576.4082641601562,204.29635620117188,17.834529876708984,11805,0.0,0,6,0.16222357749938965,1.0,180.84373474121094,0.022425828501582146,-0.23875091969966888,0.1513490378856659
3,573.9614868164062,208.80853271484375,17.879425048828125,11907,0.0,0,6,0.13669699430465698,1.0,181.43760681152344,0.06261079013347626,-0.27786892652511597,0.1528918445110321
3,571.530517578125,213.34823608398438,17.9237060546875,12009,0.0,0,6,0.13198986649513245,1.0,182.0345916748047,0.027570320293307304,-0.23374545574188232,0.15443924069404602
3,569.1119995117188,217.91354370117188,17.96876335144043,12111,0.0,0,6,0.21646632254123688,1.0,182.621826171875,0.04387557506561279,-0.06244439259171486,0.15599507093429565
3,566.6953735351562,222.49871826171875,18.013751983642578,12213,0.0,0,6,0.18866761028766632,1.0,183.2012939453125,-0.06486018747091293,0.006165817379951477,0.15755361318588257
3,564.272705078125,227.09930419921875,18.059160232543945,12315,0.0,0,6,0.14785608649253845,1.0,183.7743377685547,-0.08165157586336136,0.030003108084201813,0.1591203808784485
3,561.7688598632812,231.84886169433594,18.106464385986328,12420,0.0,0,6,0.17045095562934875,1.0,184.35659790039062,0.006070474162697792,0.025470197200775146,0.16073550283908844
3,559.3278198242188,236.4765167236328,18.152467727661133,12522,0.0,0,6,0.15630149841308594,1.0,184.90350341796875,-0.031550806015729904,0.0021981149911880493,0.16230888664722443
3,556.8795776367188,241.1181640625,18.197935104370117,12624,0.0,0,6,0.1184086725115776,1.0,185.4687042236328,-0.13922187685966492,-0.026994911953806877,0.16388936340808868
3,554.4271240234375,245.77499389648438,18.244375228881836,12726,0.0,0,6,0.12755952775478363,1.0,186.01193237304688,-0.08593454211950302,-0.04466753453016281,0.1654726266860962
3,551.9713745117188,250.44747924804688,18.290077209472656,12828,0.0,0,6,0.14945802092552185,1.0,186.5441436767578,-0.008675595745444298,0.022938858717679977,0.16705931723117828
3,549.50927734375,255.1334991455078,18.336896896362305,12930,0.0,0,6,0.19334225356578827,1.0,187.06756591796875,0.05032702907919884,0.06406718492507935,0.1686527281999588
3,547.0347900390625,259.8296203613281,18.383342742919922,13032,0.0,0,6,0.09623870253562927,1.0,187.5799102783203,-0.08555799722671509,0.0753098577260971,0.17024846374988556
3,544.471435546875,264.67266845703125,18.431015014648438,13137,0.0,0,6,0.16452136635780334,1.0,188.12171936035156,0.04579118266701698,0.08001053333282471,0.1718960404396057
3,541.9678344726562,269.38671875,18.47722625732422,13239,0.0,0,6,0.1600155085325241,1.0,188.6253204345703,0.11139571666717529,0.028398439288139343,0.17350269854068756
3,539.4553833007812,274.112060546875,18.523366928100586,13341,0.0,0,6,0.11640796065330505,1.0,189.1206817626953,0.015243832021951675,-0.0030043460428714752,0.1751122921705246
3,536.9356079101562,278.8493957519531,18.570491790771484,13443,0.0,0,6,0.13178148865699768,1.0,189.61351013183594,-0.01826293393969536,-0.017795700579881668,0.1767272800207138
3,534.408447265625,283.5982971191406,18.617284774780273,13545,0.0,0,6,0.14405080676078796,1.0,190.08889770507812,0.046572983264923096,0.022477343678474426,0.17834031581878662
3,531.7980346679688,288.4983215332031,18.66522216796875,13650,0.0,0,6,0.12954172492027283,1.0,190.5855712890625,0.02638106979429722,0.025777168571949005,0.18001414835453033
3,529.2543334960938,293.26959228515625,18.7122745513916,13752,0.0,0,6,0.15285983681678772,1.0,191.0565643310547,-0.05031910538673401,0.011565189808607101,0.18163873255252838
3,526.6301879882812,298.1938171386719,18.760541915893555,13857,0.0,0,6,0.10404254496097565,1.0,191.53016662597656,0.01073413621634245,-0.014875233173370361,0.1833183616399765
3,524.077880859375,302.99066162109375,18.80782127380371,13959,0.0,0,6,0.14753544330596924,1.0,191.9741973876953,-0.1296961009502411,-0.10155513137578964,0.18495185673236847
3,521.527587890625,307.8028564453125,18.855165481567383,14061,0.0,0,6,0.09786181151866913,1.0,192.42767333984375,-0.04122288525104523,-0.11031511425971985,0.18659013509750366
3,518.9107666015625,312.77044677734375,18.903615951538086,14166,0.0,0,7,-0.1836981624364853,1.0,192.47128295898438,0.06699874997138977,-0.21945925056934357,0.1882801651954651
3,516.3870849609375,317.5956726074219,18.952014923095703,14268,0.0,0,7,0.07092307507991791,1.0,192.1754608154297,-0.1965436339378357,-0.10707363486289978,0.18991826474666595
3,513.87451171875,322.43212890625,19.000659942626953,14370,0.0,0,7,0.14972130954265594,1.0,192.54006958007812,-0.014217332936823368,-0.13258084654808044,0.19155608117580414
3,511.29547119140625,327.4276428222656,19.0507869720459,14475,0.0,0,7,0.16403889656066895,1.0,192.96038818359375,-0.05789390578866005,-0.12360376119613647,0.19324927031993866
3,508.795654296875,332.29669189453125,19.099891662597656,14577,0.0,0,7,0.10299904644489288,1.0,193.37696838378906,-0.0020720823667943478,-0.09200829267501831,0.19489219784736633
3,506.3004455566406,337.18133544921875,19.14920425415039,14679,0.0,0,7,0.1515461504459381,1.0,193.79150390625,0.05823998153209686,-0.08338067680597305,0.19654452800750732
3,503.73382568359375,342.2243957519531,19.199739456176758,14784,0.0,0,7,0.10619226843118668,1.0,194.21595764160156,0.01759319007396698,-0.024525586515665054,0.19824524223804474
3,501.23712158203125,347.13494873046875,19.249553680419922,14886,0.0,0,7,0.10074540227651596,1.0,194.61764526367188,0.010049143806099892,0.028262346982955933,0.19990353286266327
3,498.66021728515625,352.2001647949219,19.30012321472168,14991,0.0,0,7,0.14822354912757874,1.0,195.04676818847656,0.17505887150764465,0.02804001420736313,0.20161059498786926
3,496.0753479003906,357.2750244140625,19.352014541625977,15096,0.0,0,7,0.07022033631801605,1.0,195.46189880371094,-0.0013591689057648182,0.038759708404541016,0.20332324504852295
3,493.482421875,362.3594665527344,19.403303146362305,15201,0.0,0,7,0.12630179524421692,1.0,195.87928771972656,-0.018722251057624817,0.035367630422115326,0.2050398588180542
3,490.8815612792969,367.45343017578125,19.455066680908203,15306,0.0,0,7,0.08643780648708344,1.0,196.29783630371094,0.007394429296255112,0.07238074392080307,0.2067607343196869
3,488.3454284667969,372.409912109375,19.50518798828125,15408,0.0,0,7,0.12897056341171265,1.0,196.68865966796875,-0.1242506355047226,0.06602142751216888,0.2084357887506485
3,485.7957458496094,377.37225341796875,19.554574966430664,15510,0.0,0,7,0.023611608892679214,1.0,197.09573364257812,0.027682872489094734,0.1439395546913147,0.21011579036712646
3,483.2320251464844,382.3399658203125,19.604631423950195,15612,0.0,0,7,0.10696514695882797,1.0,197.4911346435547,-0.03951128572225571,0.058528728783130646,0.2117946743965149
3,480.6589050292969,387.31549072265625,19.654253005981445,15714,0.0,0,7,0.09596355259418488,1.0,197.88360595703125,-0.045584749430418015,0.005465000867843628,0.2134789675474167
3,478.0791015625,392.3002014160156,19.70377540588379,15816,0.0,0,7,0.09994128346443176,1.0,198.2869873046875,0.0431102029979229,-0.03285611793398857,0.21516576409339905
3,475.494873046875,397.2950439453125,19.75464630126953,15918,0.0,0,7,0.0845942497253418,1.0,198.66854858398438,0.03923331946134567,-0.018666349351406097,0.21686029434204102
3,472.9068908691406,402.30035400390625,19.803728103637695,16020,0.0,0,7,0.09913010895252228,1.0,199.0630340576172,0.05991356819868088,0.015927109867334366,0.21855494379997253
3,470.2362365722656,407.4625244140625,19.855714797973633,16125,0.0,0,7,0.07646864652633667,1.0,199.4605712890625,-0.027923746034502983,0.057583823800086975,0.22030265629291534
3,467.55670166015625,412.6305847167969,19.911972045898438,16230,0.0,0,7,-0.14527468383312225,1.0,199.53042602539062,-0.7082033753395081,0.02484261244535446,0.22205395996570587
3,464.941162109375,417.6578674316406,19.943675994873047,16332,0.0,0,7,0.14805243909358978,1.0,200.21142578125,0.5990732908248901,0.21732820570468903,0.22375750541687012
