time_ms,car_id,pos_x,pos_y,pos_z,velocity_x,velocity_y,velocity_z,gear,engine_rpm,normalized_spline_pos
41705,7,60.17112350463867,2.242130756378174,556.1484375,25.29717445373535,3.112234592437744,-37.093475341796875,4,8622,0.496166467666626
41806,7,63.13615036010742,2.604175329208374,551.7828979492188,25.344329833984375,3.144695997238159,-37.54063034057617,4,8704,0.4974704682826996
41902,7,66.0904541015625,2.9964377880096436,547.3558959960938,25.138586044311523,3.538248062133789,-38.12986755371094,4,8741,0.4987875819206238
42004,7,68.04608154296875,3.2699496746063232,544.3673095703125,25.007980346679688,3.4245152473449707,-38.4658317565918,4,8949,0.49966907501220703
42119,7,70.95721435546875,3.6732239723205566,539.8278198242188,24.684776306152344,3.5358998775482178,-39.0516357421875,1,8655,0.501005232334137
42220,7,73.82079315185547,4.072829246520996,535.23828125,24.406105041503906,3.1559107303619385,-39.49691390991211,5,7476,0.5023432374000549
42324,7,75.72219848632812,4.2994065284729,532.1421508789062,24.361066818237305,2.6233487129211426,-39.84781265258789,5,7501,0.5032406449317932
42421,7,78.57062530517578,4.540738582611084,527.4612426757812,24.30339813232422,1.6595497131347656,-40.26688003540039,5,7788,0.504593014717102
42532,7,80.45526123046875,4.669447422027588,524.295166015625,23.984981536865234,1.655132532119751,-40.852935791015625,5,7464,0.5055005550384521
42632,7,83.23582458496094,4.8536505699157715,519.4762573242188,23.62308120727539,1.3591759204864502,-41.4301643371582,5,7719,0.50687175989151
42734,7,85.98733520507812,5.002213954925537,514.5899658203125,23.37858009338379,1.2978036403656006,-42.067386627197266,5,7578,0.5082558989524841
42853,7,87.8054428100586,5.103304862976074,511.2937316894531,23.271223068237305,1.2171131372451782,-42.414710998535156,5,7647,0.5091824531555176
42951,7,91.43453979492188,5.196386814117432,504.6388244628906,23.262584686279297,0.10659625381231308,-43.01568603515625,5,7760,0.5110490322113037
43052,7,93.24198913574219,5.198676586151123,501.2666931152344,23.077646255493164,-0.02303636074066162,-43.43475341796875,5,7745,0.5119926929473877
43160,7,95.9254379272461,5.178314208984375,496.150390625,22.827537536621094,-0.35538792610168457,-44.00122833251953,5,7856,0.5134154558181763
43260,7,97.70142364501953,5.1433610916137695,492.70318603515625,22.722557067871094,-0.5145569443702698,-44.37022399902344,5,7867,0.5143700838088989
43362,7,100.35797882080078,5.071768760681152,487.48284912109375,22.731584548950195,-0.7641377449035645,-44.82155227661133,5,7957,0.5158117413520813
43463,7,102.13597106933594,4.995646953582764,483.9771423339844,22.85967254638672,-1.2159532308578491,-45.048309326171875,5,8051,0.5167823433876038
43580,7,104.82366180419922,4.795936584472656,478.6904296875,23.089563369750977,-2.153115749359131,-45.322505950927734,5,8269,0.518244206905365
43664,7,107.54890441894531,4.528592109680176,473.36358642578125,23.47279167175293,-2.29974365234375,-45.69625473022461,5,8082,0.519720733165741
43767,7,109.3869857788086,4.344777584075928,469.7901611328125,23.635343551635742,-2.4650330543518066,-45.9168815612793,5,8189,0.5207127332687378
