time_ms,car_id,pos_x,pos_y,pos_z,velocity_x,velocity_y,velocity_z,gear,engine_rpm,normalized_spline_pos
46671,16,-313.3253479003906,0.6966696977615356,-446.63470458984375,-16.739273071289062,8.708608627319336,39.35215377807617,4,6183,0.6974501013755798
46771,16,-314.9422302246094,1.567826509475708,-442.7162780761719,-15.964241981506348,8.901609420776367,39.77669906616211,4,6187,0.6987517476081848
46873,16,-316.4809265136719,2.4584105014801025,-438.7576904296875,-15.116278648376465,9.047565460205078,40.18975067138672,4,6231,0.7000557780265808
46974,16,-317.9271240234375,3.3503341674804688,-434.759521484375,-14.11050033569336,8.9126615524292,40.55363845825195,4,6212,0.7013617157936096
47075,16,-319.2430114746094,4.2288103103637695,-430.7341003417969,-12.341609001159668,8.9608793258667,40.70194625854492,4,5980,0.7026649117469788
47175,16,-320.3558349609375,5.12848424911499,-426.70458984375,-10.282998085021973,9.1165132522583,40.69449234008789,4,5891,0.7039519548416138
47277,16,-321.29144287109375,6.01483154296875,-422.67828369140625,-8.720932960510254,8.75484561920166,40.63827896118164,4,5785,0.7052263021469116
47377,16,-322.0773010253906,6.862380027770996,-418.6620788574219,-7.127435207366943,8.4276762008667,40.47447204589844,4,5700,0.7064886689186096
47478,16,-322.8481140136719,7.964660167694092,-413.3441467285156,-4.689075946807861,8.24002456665039,40.098793029785156,4,5585,0.7081513404846191
47580,16,-323.2335205078125,8.762600898742676,-409.38970947265625,-3.101545810699463,7.921845436096191,39.79290771484375,4,5625,0.7093842625617981
47680,16,-323.45355224609375,9.537347793579102,-405.4621887207031,-1.435887098312378,7.717208385467529,39.58504867553711,4,5734,0.7106059193611145
47781,16,-323.5216064453125,10.284449577331543,-401.5513610839844,-0.05294323340058327,7.348013401031494,39.43476486206055,4,5819,0.7118196487426758
47882,16,-323.4732360839844,10.982994079589844,-397.650634765625,1.003676414489746,6.786052227020264,39.369422912597656,4,5844,0.7130263447761536
47983,16,-323.3150329589844,11.633495330810547,-393.7557067871094,2.2018439769744873,6.402819633483887,39.315277099609375,4,5714,0.7142329216003418
48085,16,-323.0280456542969,12.258585929870605,-389.8709411621094,3.4837920665740967,6.200271129608154,39.16503143310547,4,5745,0.715432345867157
48185,16,-322.6455383300781,12.841652870178223,-385.99713134765625,4.097997665405273,5.490169525146484,39.101810455322266,4,6052,0.716624915599823
48287,16,-322.20904541015625,13.345161437988281,-382.1272277832031,4.820855140686035,4.776074409484863,39.068851470947266,4,5792,0.7178145051002502
48387,16,-321.6663818359375,13.801977157592773,-378.26800537109375,6.152607440948486,4.496428489685059,38.877681732177734,4,5665,0.7190068960189819
48488,16,-321.0014953613281,14.223672866821289,-374.4303894042969,7.195050239562988,3.9792706966400146,38.68387985229492,4,5721,0.7201939225196838
48590,16,-320.22650146484375,14.593563079833984,-370.6127014160156,8.527637481689453,3.586196184158325,38.403133392333984,4,5625,0.7213770747184753
48690,16,-319.2974548339844,14.944148063659668,-366.83465576171875,10.098470687866211,3.4529671669006348,37.95159912109375,4,5763,0.7225611805915833
48791,16,-318.239501953125,15.262664794921875,-363.0891418457031,11.270465850830078,2.997544050216675,37.72177505493164,4,5718,0.7237433195114136
48892,16,-317.04705810546875,15.549169540405273,-359.3744201660156,12.802180290222168,2.8354060649871826,37.32396697998047,4,5713,0.7249282598495483
48993,16,-315.6947326660156,15.828310012817383,-355.70404052734375,14.465662956237793,2.8143861293792725,36.820919036865234,4,5703,0.7261173725128174
49095,16,-313.6548767089844,16.1875057220459,-350.8879089355469,16.263267517089844,2.5338456630706787,36.22396469116211,4,5909,0.7277063727378845
49196,16,-311.9993591308594,16.411378860473633,-347.3153381347656,17.03821563720703,1.9349342584609985,35.95415115356445,4,6045,0.7289007902145386
49297,16,-310.2871398925781,16.562095642089844,-343.7646484375,17.6278018951416,1.169622778892517,35.790653228759766,4,5894,0.7300896048545837
49398,16,-308.4825134277344,16.663679122924805,-340.23638916015625,18.803691864013672,0.9409782290458679,35.475830078125,4,5893,0.731285035610199
49500,16,-306.57452392578125,16.738733291625977,-336.7371520996094,19.5947208404541,0.47184914350509644,35.25058364868164,4,6003,0.7324833869934082
49601,16,-304.6065979003906,16.747339248657227,-333.25567626953125,20.266250610351562,-0.20699039101600647,35.07919692993164,4,5931,0.7336840629577637
49701,16,-302.5295715332031,16.727685928344727,-329.80810546875,21.694324493408203,-0.0980672761797905,34.52729034423828,4,5875,0.7348900437355042
49802,16,-300.3201599121094,16.715272903442383,-326.41851806640625,22.71586036682129,-0.3198167681694031,34.03695297241211,4,6187,0.7361015677452087
49903,16,-298.0541076660156,16.63690948486328,-323.05792236328125,23.23457908630371,-1.1230485439300537,33.83956527709961,4,5970,0.7373113632202148
50005,16,-295.6731262207031,16.53583335876465,-319.75164794921875,24.839624404907227,-0.8161080479621887,32.92213821411133,4,6033,0.7385242581367493
50105,16,-293.1592712402344,16.4478759765625,-316.5245361328125,25.728288650512695,-1.1857237815856934,32.39607620239258,4,6095,0.7397437691688538
50206,16,-290.576171875,16.299152374267578,-313.3357238769531,26.546630859375,-1.7103753089904785,32.0057487487793,4,6117,0.740964949131012
50307,16,-287.8916931152344,16.123291015625,-310.1997985839844,27.67853355407715,-1.7989624738693237,31.340858459472656,4,6109,0.7421945333480835
50408,16,-285.0979919433594,15.935775756835938,-307.1291198730469,28.712291717529297,-1.9989076852798462,30.74970817565918,4,6084,0.743423342704773
50509,16,-282.203369140625,15.727792739868164,-304.11395263671875,29.76668357849121,-2.164196729660034,30.144123077392578,4,6121,0.7446640133857727
50610,16,-279.2001953125,15.509371757507324,-301.16595458984375,30.86560821533203,-2.260564088821411,29.432884216308594,4,6165,0.7459158301353455
50712,16,-276.0878601074219,15.282097816467285,-298.2940979003906,31.91795539855957,-2.36141037940979,28.623056411743164,4,6373,0.7471750378608704
50813,16,-271.7967834472656,14.935991287231445,-294.5708312988281,33.116363525390625,-2.8202602863311768,27.750804901123047,4,6426,0.7488626837730408
50914,16,-268.4778137207031,14.639923095703125,-291.8584899902344,33.89973449707031,-3.1986083984375,27.0810546875,4,6321,0.7501358389854431
51014,16,-265.07086181640625,14.31689167022705,-289.2242431640625,34.82225036621094,-3.335247039794922,26.21413230895996,1,6377,0.7514058947563171
51115,16,-261.606201171875,13.965590476989746,-286.6572265625,35.19575119018555,-3.4781723022460938,25.586301803588867,5,5024,0.7526791095733643
51217,16,-258.09478759765625,13.630367279052734,-284.1616516113281,35.63916778564453,-3.5474233627319336,24.940584182739258,5,5482,0.7539610266685486
51319,16,-254.55377197265625,13.242316246032715,-281.7049560546875,35.8431396484375,-4.3391876220703125,24.740619659423828,5,5395,0.7552363276481628
51419,16,-251.0040283203125,12.763603210449219,-279.25921630859375,35.8789176940918,-5.183791160583496,24.662578582763672,5,5567,0.7565182447433472
51520,16,-247.44073486328125,12.20706844329834,-276.8199462890625,36.117698669433594,-6.055995464324951,24.60835838317871,5,5468,0.757801353931427
51622,16,-243.83712768554688,11.627822875976562,-274.38934326171875,36.70310592651367,-5.063418865203857,24.403953552246094,5,5048,0.7590910196304321
51723,16,-240.19117736816406,11.127848625183105,-271.9871826171875,36.81770706176758,-5.5024261474609375,24.20607566833496,5,5919,0.7603896856307983
51823,16,-236.5518341064453,10.5226411819458,-269.5935974121094,36.70699691772461,-6.671831130981445,24.154359817504883,5,6701,0.7616856098175049
51925,16,-232.9205780029297,9.809043884277344,-267.2082214355469,36.67941665649414,-7.652915954589844,24.010168075561523,5,7100,0.7629905939102173
52025,16,-229.2732391357422,9.025341987609863,-264.8385009765625,37.0726318359375,-8.005623817443848,23.828441619873047,5,6221,0.7643126249313354
52126,16,-225.59963989257812,8.188614845275879,-262.4859924316406,37.191673278808594,-8.803861618041992,23.73574447631836,5,6354,0.7656446099281311
52228,16,-221.8434600830078,7.462420463562012,-260.1773681640625,38.62864303588867,-5.805141448974609,22.81943702697754,5,4982,0.7669836282730103
52329,16,-216.73924255371094,6.659745693206787,-257.1722106933594,38.601104736328125,-6.8097615242004395,22.730974197387695,5,5980,0.7688004970550537
52429,16,-212.92172241210938,5.928275108337402,-254.92520141601562,38.619537353515625,-7.810671806335449,22.640178680419922,5,6316,0.770159900188446
52530,16,-209.0431365966797,5.264187335968018,-252.7086639404297,39.647769927978516,-5.495288372039795,22.100051879882812,5,5026,0.7715334296226501
52632,16,-205.09214782714844,4.741935729980469,-250.5453338623047,40.12167739868164,-5.2031707763671875,21.630891799926758,5,5301,0.7729225158691406
52733,16,-201.11724853515625,4.1953349113464355,-248.41500854492188,40.12135696411133,-6.010858535766602,21.46489143371582,5,6124,0.7743133306503296
52833,16,-197.12228393554688,3.580310106277466,-246.29991149902344,40.8153190612793,-5.675856590270996,21.0070743560791,5,5084,0.7757105231285095
52934,16,-193.03993225097656,3.077054977416992,-244.266845703125,41.46775817871094,-5.042995929718018,20.316837310791016,5,5212,0.7771090269088745
53036,16,-188.91464233398438,2.5539915561676025,-242.26541137695312,41.88167190551758,-5.265854358673096,20.07469367980957,5,5152,0.7785225510597229
53137,16,-184.74659729003906,2.0507686138153076,-240.2846221923828,42.26342010498047,-4.853546142578125,20.05130958557129,5,5143,0.7799561023712158
53238,16,-180.55027770996094,1.6163734197616577,-238.28846740722656,42.51957321166992,-4.108096122741699,20.238649368286133,5,5195,0.781378984451294
53339,16,-176.3328399658203,1.2107532024383545,-236.2740020751953,42.61323547363281,-4.261305809020996,20.513408660888672,5,5413,0.7828038930892944
53440,16,-172.12290954589844,0.767234206199646,-234.2028350830078,42.35511779785156,-4.506296157836914,21.468894958496094,5,5271,0.7842279076576233
53540,16,-167.96571350097656,0.34468087553977966,-232.0022430419922,41.606754302978516,-4.072491645812988,22.941688537597656,5,5216,0.7856490015983582
53641,16,-163.88839721679688,-0.05502444505691528,-229.6642303466797,40.77012252807617,-4.013490200042725,24.25092315673828,5,5213,0.7870784401893616
53742,16,-159.90072631835938,-0.4464300274848938,-227.19561767578125,39.81368637084961,-3.926543951034546,25.543983459472656,5,5155,0.788506269454956
53844,16,-156.00936889648438,-0.8390217423439026,-224.6116485595703,38.840206146240234,-4.051019191741943,26.569007873535156,1,6042,0.7899262309074402
53944,16,-152.21951293945312,-1.2459179162979126,-221.93304443359375,37.71731185913086,-4.116432189941406,27.544851303100586,1,6500,0.7913382053375244
54046,16,-147.331298828125,-1.8013626337051392,-218.20668029785156,36.37643051147461,-4.274487018585205,28.955577850341797,4,6663,0.793195903301239
54146,16,-143.79051208496094,-2.208810567855835,-215.26539611816406,35.18234634399414,-3.952341318130493,30.4196720123291,4,6779,0.7945835590362549
