car_id,pos_x,pos_y,pos_z,velocity_x,velocity_y,velocity_z,gear,engine_rpm,normalized_spline_pos
18,-28.008251190185547,-2.400838851928711,46.21550750732422,10.364054679870605,0.37558484077453613,-43.95621109008789,6,5241,0.002178530441597104
18,-25.482465744018555,-2.3934264183044434,35.60844802856445,10.705591201782227,-0.09433458000421524,-44.42836380004883,6,5290,0.00535866804420948
18,-24.44767189025879,-2.4156689643859863,31.334793090820312,10.84658145904541,-0.4010756313800812,-44.602500915527344,6,5378,0.006639671977609396
18,-23.924776077270508,-2.43668532371521,29.191125869750977,10.937037467956543,-0.4486970007419586,-44.70692825317383,6,5337,0.007282115984708071
18,-21.78970718383789,-2.486049175262451,20.573551177978516,11.2797212600708,0.06219647824764252,-45.050846099853516,6,5377,0.009869160130620003
18,-20.701555252075195,-2.4741759300231934,16.23925018310547,11.376961708068848,0.12368263304233551,-45.24167251586914,6,5410,0.010865726508200169
18,-19.606300354003906,-2.469329357147217,11.886151313781738,11.435114860534668,-0.01231179665774107,-45.44406509399414,6,5435,0.012411004863679409
18,-18.506786346435547,-2.471796989440918,7.513284206390381,11.466182708740234,-0.019708367064595222,-45.650177001953125,6,5454,0.013793094083666801
18,-17.40501594543457,-2.472490072250366,3.1207759380340576,11.488419532775879,0.00010447349632158875,-45.85367202758789,6,5480,0.015112831257283688
18,-15.746007919311523,-2.4723949432373047,-3.504122495651245,11.559733390808105,-0.0002915894438046962,-46.15053176879883,6,5514,0.01710272952914238
18,-14.633259773254395,-2.4724695682525635,-7.944151401519775,11.620671272277832,-0.0004141644458286464,-46.343868255615234,6,5537,0.018437009304761887
18,-13.51473331451416,-2.470449924468994,-12.402618408203125,11.67939281463623,0.04711564630270004,-46.53515625,6,5556,0.01977621018886566
18,-11.826972961425781,-2.461665630340576,-19.124631881713867,11.759201049804688,0.053775355219841,-46.8203125,6,5595,0.02179625816643238
18,-11.261822700500488,-2.4599411487579346,-21.374414443969727,11.78775405883789,0.01572202704846859,-46.91572952270508,6,5605,0.02247224748134613
18,-9.556326866149902,-2.467813014984131,-28.150543212890625,11.901236534118652,-0.07822565734386444,-47.19243621826172,6,5638,0.024508334696292877
18,-7.256688117980957,-2.479971408843994,-37.246849060058594,12.045259475708008,-0.10695615410804749,-47.554813385009766,6,5692,0.02724268287420273
18,-5.5139923095703125,-2.4988598823547363,-44.114959716796875,12.162717819213867,-0.12519603967666626,-47.82637023925781,6,5715,0.029307810589671135
18,-4.341603755950928,-2.511136293411255,-48.714847564697266,12.262939453125,-0.14679569005966187,-47.99790573120117,6,5741,0.030691346153616905
18,-2.5615944862365723,-2.5388269424438477,-55.644561767578125,12.462557792663574,-0.19887509942054749,-48.241851806640625,6,5769,0.03277645260095596
18,-0.7514368891716003,-2.557435989379883,-62.608455657958984,12.674695014953613,0.04020848125219345,-48.47040557861328,6,5785,0.03487325459718704
18,0.4715409278869629,-2.540785551071167,-67.26885223388672,12.795459747314453,0.2414407581090927,-48.6212158203125,6,5812,0.036277614533901215
18,1.0869699716567993,-2.529301881790161,-69.60466003417969,12.842981338500977,0.22517895698547363,-48.69950866699219,6,5832,0.03698134049773216
18,2.9447994232177734,-2.5119786262512207,-76.63553619384766,12.949634552001953,0.01740705780684948,-48.947227478027344,6,5869,0.039100710302591324
18,4.8162336349487305,-2.5113399028778076,-83.70218658447266,13.043745994567871,0.025456612929701805,-49.191837310791016,6,5890,0.041231419891119
18,6.071966171264648,-2.510403871536255,-88.43244934082031,13.117630958557129,-0.04544401541352272,-49.34888458251953,6,5919,0.04265779256820679
18,6.702666282653809,-2.515846014022827,-90.80294036865234,13.160467147827148,-0.1746009886264801,-49.42041015625,6,5946,0.043372992426157
18,9.246528625488281,-2.5550801753997803,-100.32300567626953,13.325777053833008,-0.16875188052654266,-49.73724365234375,6,5952,0.04624444991350174
18,10.52885627746582,-2.573352575302124,-105.10541534423828,13.385477066040039,-0.21220211684703827,-49.892887115478516,6,5977,0.04768737033009529
18,11.816441535949707,-2.5937912464141846,-109.9029769897461,13.436227798461914,-0.20826183259487152,-50.0515022277832,6,5992,0.04913469776511192
18,13.108484268188477,-2.612126350402832,-114.7156753540039,13.478509902954102,-0.16884751617908478,-50.20924758911133,6,6008,0.05058729276061058
18,15.05221176147461,-2.6342251300811768,-121.96340942382812,13.50743293762207,-0.1562815010547638,-50.45022201538086,6,6039,0.052773382514715195
18,15.700385093688965,-2.640048027038574,-124.38719177246094,13.495880126953125,-0.03003047965466976,-50.53229904174805,6,6052,0.05350470542907715
18,17.637943267822266,-2.575117588043213,-131.67999267578125,13.417407035827637,0.7737343311309814,-50.76203155517578,6,6056,0.05570375546813011
18,19.567310333251953,-2.4853663444519043,-139.0068817138672,13.392749786376953,0.23858729004859924,-50.97614669799805,6,6212,0.05791264399886131
18,20.209989547729492,-2.4848098754882812,-141.4539031982422,13.391036987304688,-0.16661544144153595,-51.00855255126953,6,6360,0.058649394661188126
18,22.139873504638672,-2.5190861225128174,-148.8248291015625,13.404722213745117,-0.11984910815954208,-51.31022262573242,6,6118,0.06086933612823486
18,23.42820167541504,-2.5203795433044434,-153.75772094726562,13.441843032836914,0.050314027816057205,-51.45220947265625,6,6138,0.06235457584261894
18,24.721874237060547,-2.5152499675750732,-158.70352172851562,13.511293411254883,0.07675537467002869,-51.58015823364258,6,6168,0.06384468078613281
18,26.676952362060547,-2.483919620513916,-166.1446075439453,13.637027740478516,0.296213835477829,-51.764225006103516,6,6182,0.06608755886554718
18,27.989288330078125,-2.46519136428833,-171.12010192871094,13.69831371307373,0.03711901605129242,-51.88711929321289,6,6242,0.06758586317300797
18,29.308292388916016,-2.472426652908325,-176.10842895507812,13.780949592590332,-0.14217446744441986,-52.02613830566406,6,6212,0.06909003853797913
18,31.304914474487305,-2.5285558700561523,-183.6123809814453,13.977289199829102,-0.5505440831184387,-52.19975662231445,6,6243,0.07135547697544098
18,32.65764617919922,-2.569214105606079,-188.62774658203125,14.203095436096191,-0.2666272222995758,-52.282413482666016,6,6247,0.07286706566810608
18,34.03196716308594,-2.583225727081299,-193.65113830566406,14.417988777160645,-0.044982247054576874,-52.37028503417969,6,6268,0.07438406348228455
18,35.42527770996094,-2.562875509262085,-198.68203735351562,14.594766616821289,0.46719256043434143,-52.439125061035156,6,6277,0.07590635865926743
18,36.83022689819336,-2.511244773864746,-203.71505737304688,14.643340110778809,0.5094889402389526,-52.35744857788086,6,6232,0.07742995768785477
18,38.23054122924805,-2.481433391571045,-208.71759033203125,14.506088256835938,0.08817973732948303,-51.77970504760742,6,5922,0.0789458379149437
18,39.61006546020508,-2.4838387966156006,-213.62954711914062,14.232695579528809,-0.0366734117269516,-50.50389862060547,6,5685,0.08043290674686432
18,40.96268081665039,-2.4838507175445557,-218.40736389160156,13.96351146697998,-0.015229386277496815,-49.12046813964844,1,5778,0.08188270777463913
18,42.94376754760742,-2.4957377910614014,-225.33001708984375,13.555281639099121,-0.08210592716932297,-46.99462127685547,5,6656,0.08398421853780746
18,44.87139129638672,-2.5117568969726562,-231.9397430419922,13.258511543273926,-0.17758850753307343,-44.892330169677734,5,6247,0.08599545806646347
18,46.76462936401367,-2.5345449447631836,-238.2391357421875,13.041215896606445,-0.06014684960246086,-42.61820983886719,5,6013,0.08791468292474747
18,48.00986099243164,-2.523374080657959,-242.2493438720703,12.927206039428711,0.2524624466896057,-41.00367736816406,5,6089,0.08914312720298767
18,49.248374938964844,-2.501801013946533,-246.1193084716797,12.895709991455078,0.1641479879617691,-39.69740295410156,5,5790,0.09032779932022095
