lapTimeMs,pos_z,pos_y,pos_x,accg_z,lap,accg_x,accg_y,lapInvalidated,trackPosition,speedKmh,gas,gear,brake
18,-10.555488586425781,6.921123027801514,428.3324279785156,0.4415189027786255,1,0.013327017426490784,-0.19632507860660553,0,0.0015583309577777982,199.55422973632812,1.0,5,0.0
132,-4.9192795753479,6.923059940338135,431.2525939941406,0.3811742961406708,1,-0.011940419673919678,0.13132762908935547,0,0.005277326796203852,201.22930908203125,1.0,5,0.0
234,0.16372843086719513,6.932656288146973,433.8855895996094,0.43306732177734375,1,-0.004295796155929565,0.13568904995918274,0,0.008643832057714462,202.7076873779297,1.0,5,0.0
351,6.0395097732543945,6.957841396331787,436.92803955078125,0.4052223563194275,1,-0.005762934684753418,-0.1928688883781433,0,0.012526377104222775,204.32310485839844,1.0,5,0.0
468,11.961633682250977,6.963717937469482,439.9921875,0.43373388051986694,1,-0.0009550601243972778,-0.22503156960010529,0,0.016410283744335175,205.86900329589844,1.0,5,0.0
582,17.776823043823242,6.955475807189941,443.0003356933594,0.3982975482940674,1,0.028540179133415222,0.32733479142189026,0,0.020224468782544136,207.4850311279297,1.0,5,0.0
684,23.016204833984375,6.968119144439697,445.7124938964844,0.36792176961898804,1,-0.001881331205368042,-0.24204596877098083,0,0.02412879839539528,208.7848663330078,1.0,5,0.0
801,29.06773567199707,6.979368686676025,448.8450927734375,0.37800276279449463,1,-0.013859555125236511,0.19883622229099274,0,0.027625801041722298,210.3774871826172,1.0,5,0.0
918,35.164066314697266,7.008718967437744,451.9986572265625,0.3453364074230194,1,-0.012905582785606384,-0.1785334348678589,0,0.0316285640001297,211.8684539794922,1.0,5,0.0
1032,41.14452362060547,7.02233362197876,455.0904541015625,0.13202369213104248,1,-0.002317722886800766,-0.09732763469219208,0,0.03556908294558525,213.21791076660156,1.0,1,0.0
1134,46.50727081298828,7.02850341796875,457.863037109375,0.8073663711547852,1,0.014621376991271973,0.12049669027328491,0,0.039103683084249496,213.0851593017578,1.0,6,0.0
1251,52.695068359375,7.040530681610107,461.0626525878906,0.3052877187728882,1,0.04795261472463608,-0.14511242508888245,0,0.04317481070756912,215.09278869628906,1.0,6,0.0
1368,58.921630859375,7.037822723388672,464.29254150390625,0.3576474189758301,1,0.11505910009145737,0.02324371598660946,0,0.04727574437856674,216.477294921875,1.0,6,0.0
1482,65.01942443847656,7.044760227203369,467.4781188964844,0.38717538118362427,1,0.21561963856220245,0.4747333228588104,0,0.0513014979660511,217.91162109375,1.0,6,0.0
1584,70.49887084960938,7.086862564086914,470.3642578125,0.3535716235637665,1,0.13865339756011963,0.06349542737007141,0,0.05491980165243149,219.14959716796875,1.0,6,0.0
1701,76.81571197509766,7.1334004402160645,473.70458984375,0.3381823003292084,1,-0.16325561702251434,-0.21099963784217834,0,0.059099845588207245,220.5061798095703,1.0,6,0.0
1818,83.18123626708984,7.158881187438965,477.05108642578125,0.3652441203594208,1,-0.2614140510559082,-0.0004066694527864456,0,0.06330437958240509,221.92904663085938,1.0,6,0.0
1932,89.43809509277344,7.188783168792725,480.30279541015625,0.32265225052833557,1,-0.36980825662612915,0.2345215082168579,0,0.06742151826620102,223.2946014404297,1.0,6,0.0
2034,95.08729553222656,7.241040229797363,483.1915588378906,0.3055424392223358,1,-0.45464473962783813,0.1993512660264969,0,0.07113513350486755,224.47813415527344,1.0,6,0.0
2151,101.6287841796875,7.319626331329346,486.4713439941406,0.30351385474205017,1,-0.5819261074066162,-0.02867145463824272,0,0.07539907097816467,225.76805114746094,1.0,6,0.0
2268,108.24440002441406,7.402226448059082,489.69000244140625,0.02825993299484253,1,-0.8800588846206665,0.09942169487476349,0,0.0796809121966362,226.8553009033203,0.0,6,0.0
2382,114.73900604248047,7.492898941040039,492.72674560546875,-0.22109505534172058,1,-0.9300195574760437,0.06513585895299911,0,0.08385348320007324,225.97793579101562,0.0,6,0.0
2484,120.56541442871094,7.5807013511657715,495.3450927734375,-0.20021754503250122,1,-0.8530875444412231,0.024650834500789642,0,0.08756131678819656,225.0629119873047,0.12000001221895218,6,0.0
2601,127.26835632324219,7.68503475189209,498.24517822265625,0.03571672737598419,1,-0.6606219410896301,-0.0313061848282814,0,0.09180063009262085,224.6262664794922,0.5880000591278076,6,0.0
2715,133.8340606689453,7.78679084777832,500.9955749511719,0.24709837138652802,1,-0.47983506321907043,0.021457426249980927,0,0.09593751281499863,225.0948486328125,1.0,6,0.0
2817,139.7481689453125,7.888151168823242,503.4132080078125,0.2197839468717575,1,-0.4789847135543823,0.21591074764728546,0,0.09963878244161606,225.91787719726562,1.0,6,0.0
2934,146.56417846679688,8.011493682861328,506.1402282714844,-0.19110345840454102,1,-0.2771841585636139,-0.19818855822086334,0,0.10391086339950562,225.59617614746094,0.0,6,0.0
3051,153.36032104492188,8.110233306884766,508.81744384765625,-1.2413201332092285,1,-0.30990907549858093,-0.006092998199164867,0,0.10815729200839996,223.23519897460938,0.0,6,0.6261808276176453
